file,line_number,original_line,japanese_text,english_text,french_translation,status,notes
Update/saikoroshi03.txt,1107,"	OutputLine(NULL, ""「…あの姉妹はかつて、刺青の入れ替わりで互いに罪を感じあっていた。"",
		   NULL, ""\""...The sisters both felt guilty at switching on the day of the tattoo ceremony."", Line_WaitForInput);",「…あの姉妹はかつて、刺青の入れ替わりで互いに罪を感じあっていた。,"""...The sisters both felt guilty at switching on the day of the tattoo ceremony.",,todo,
Update/saikoroshi03.txt,1110,"	OutputLine(NULL, ""…それがないってことは…。」"",
		   NULL, "" ...If that didn't happen, then...\"""", GetGlobalFlag(GLinemodeSp));",…それがないってことは…。」," ...If that didn't happen, then...""",,todo,
Update/saikoroshi03.txt,1117,"	OutputLine(NULL, ""　魅音と詩音に、罪がない。"",
		   NULL, ""Mion and Shion had no sin."", Line_Normal);",　魅音と詩音に、罪がない。,Mion and Shion had no sin.,,todo,
Update/saikoroshi03.txt,1121,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1123,"	OutputLine(NULL, ""「……もうこれ以上を話す必要もないでしょうが、北条沙都子にも親殺しの罪がありません。"",
		   NULL, ""\""...I don't think I need to go on, but Satoko Houjou doesn't carry the sin of patricide."", Line_WaitForInput);",「……もうこれ以上を話す必要もないでしょうが、北条沙都子にも親殺しの罪がありません。,"""...I don't think I need to go on, but Satoko Houjou doesn't carry the sin of patricide.",,todo,
Update/saikoroshi03.txt,1126,"	OutputLine(NULL, ""沙都子は義理の父との交流を深め、家族仲を再構築しました。"",
		   NULL, "" Satoko grew closer with her stepfather, and they rebuilt their relationship. "", GetGlobalFlag(GLinemodeSp));",沙都子は義理の父との交流を深め、家族仲を再構築しました。," Satoko grew closer with her stepfather, and they rebuilt their relationship. ",,todo,
Update/saikoroshi03.txt,1128,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1130,"	OutputLine(NULL, ""そのため、悪い病気に取り憑かれることもなかった。」"",
		   NULL, ""Because of that, she wasn't possessed by that terrible illness.\"""", GetGlobalFlag(GLinemodeSp));",そのため、悪い病気に取り憑かれることもなかった。」,"Because of that, she wasn't possessed by that terrible illness.""",,todo,
Update/saikoroshi03.txt,1134,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/saikoroshi03.txt,1136,"	OutputLine(NULL, ""「北条家も村と敵対せず、村八分にもならない。"",
		   NULL, ""\""The Houjou family didn't oppose the village, and they weren't even ostracized."", Line_WaitForInput);",「北条家も村と敵対せず、村八分にもならない。,"""The Houjou family didn't oppose the village, and they weren't even ostracized.",,todo,
Update/saikoroshi03.txt,1139,"	OutputLine(NULL, ""……沙都子に、罪がない。"",
		   NULL, "" ...Satoko has no sin."", Line_WaitForInput);",……沙都子に、罪がない。, ...Satoko has no sin.,,todo,
Update/saikoroshi03.txt,1142,"	OutputLine(NULL, ""いや、…沙都子たち一家にとって、ここは理想の世界ということね。」"",
		   NULL, "" Well... For Satoko and her family, this would be their ideal world.\"""", GetGlobalFlag(GLinemodeSp));",いや、…沙都子たち一家にとって、ここは理想の世界ということね。」," Well... For Satoko and her family, this would be their ideal world.""",,todo,
Update/saikoroshi03.txt,1147,"	OutputLine(NULL, ""　沙都子たち一家にとって…？"",
		   NULL, ""For Satoko and her family...?"", GetGlobalFlag(GLinemodeSp));",　沙都子たち一家にとって…？,For Satoko and her family...?,,todo,
Update/saikoroshi03.txt,1152,"	OutputLine(NULL, ""　いや、違う…。"",
		   NULL, ""Wait, no..."", Line_Normal);",　いや、違う…。,"Wait, no...",,todo,
Update/saikoroshi03.txt,1157,"	OutputLine(NULL, ""　この世界は、"",
		   NULL, ""Isn't this..."", Line_ContinueAfterTyping);",　この世界は、,Isn't this...,,todo,
Update/saikoroshi03.txt,1160,"	OutputLine(NULL, ""……全ての人間にとって、理想の世界では…？"",
		   NULL, "" the ideal world for everybody...?"", Line_Normal);",……全ての人間にとって、理想の世界では…？, the ideal world for everybody...?,,todo,
Update/saikoroshi03.txt,1172,"	OutputLine(NULL, ""　圭一が雛見沢にやってくるのは罪を犯したからだ。"",
		   NULL, ""Keiichi came to Hinamizawa because he had committed a sin."", GetGlobalFlag(GLinemodeSp));",　圭一が雛見沢にやってくるのは罪を犯したからだ。,Keiichi came to Hinamizawa because he had committed a sin.,,todo,
Update/saikoroshi03.txt,1177,"	OutputLine(NULL, ""　その罪が生まれず、しかも圭一はがんばって懸命に生きてるという。"",
		   NULL, ""But in this world, he didn't, and was right now living his very best."", GetGlobalFlag(GLinemodeSp));",　その罪が生まれず、しかも圭一はがんばって懸命に生きてるという。,"But in this world, he didn't, and was right now living his very best.",,todo,
Update/saikoroshi03.txt,1187,"	OutputLine(NULL, ""　レナも悲しい運命を避けられるから、自らに罪を課すことがない。"",
		   NULL, ""Rena avoided her sad fate, too, and never sinned."", GetGlobalFlag(GLinemodeSp));",　レナも悲しい運命を避けられるから、自らに罪を課すことがない。,"Rena avoided her sad fate, too, and never sinned.",,todo,
Update/saikoroshi03.txt,1192,"	OutputLine(NULL, ""　自らに授けられた名前、礼奈を名乗り、幸せに生きている。"",
		   NULL, ""She called herself by her given name, Reina, and was living happily."", Line_Normal);",　自らに授けられた名前、礼奈を名乗り、幸せに生きている。,"She called herself by her given name, Reina, and was living happily.",,todo,
Update/saikoroshi03.txt,1204,"	OutputLine(NULL, ""　魅音も詩音も、幸せに暮らしている。"",
		   NULL, ""Mion and Shion were leading happy lives, too."", GetGlobalFlag(GLinemodeSp));",　魅音も詩音も、幸せに暮らしている。,"Mion and Shion were leading happy lives, too.",,todo,
Update/saikoroshi03.txt,1211,"	OutputLine(NULL, ""　…刺青の事件さえなければ、二人は生まれつきの仲良し姉妹だったのだ。"",
		   NULL, ""...Without the tattoo incident, they were friendly sisters, the way they'd been born."", GetGlobalFlag(GLinemodeSp));",　…刺青の事件さえなければ、二人は生まれつきの仲良し姉妹だったのだ。,"...Without the tattoo incident, they were friendly sisters, the way they'd been born.",,todo,
Update/saikoroshi03.txt,1216,"	OutputLine(NULL, ""　家のしきたりなどで今は別居を強いられているが、そんなことであの姉妹の仲は裂けないだろう。"",
		   NULL, ""They were forced to live apart due to family matters, but that wouldn't be enough to tear them apart."", Line_Normal);",　家のしきたりなどで今は別居を強いられているが、そんなことであの姉妹の仲は裂けないだろう。,"They were forced to live apart due to family matters, but that wouldn't be enough to tear them apart.",,todo,
Update/saikoroshi03.txt,1225,"	OutputLine(NULL, ""　沙都子にとって、この世界はまさに理想の夢の中の世界。"",
		   NULL, ""For Satoko, this world was exactly the world of her dreams."", GetGlobalFlag(GLinemodeSp));",　沙都子にとって、この世界はまさに理想の夢の中の世界。,"For Satoko, this world was exactly the world of her dreams.",,todo,
Update/saikoroshi03.txt,1233,"	OutputLine(NULL, ""　温かな家族と兄に囲まれ、健やかに温かに暮らしている。"",
		   NULL, ""Surrounded by the warmth of her family and big brother, she was leading a bright and healthy life."", GetGlobalFlag(GLinemodeSp));",　温かな家族と兄に囲まれ、健やかに温かに暮らしている。,"Surrounded by the warmth of her family and big brother, she was leading a bright and healthy life.",,todo,
Update/saikoroshi03.txt,1238,"	OutputLine(NULL, ""　…親友の私が、一番望んでやらなければならない世界だ。"",
		   NULL, ""...This is the world that I, as her friend, should be wishing for the most."", Line_Normal);",　…親友の私が、一番望んでやらなければならない世界だ。,"...This is the world that I, as her friend, should be wishing for the most.",,todo,
Update/saikoroshi03.txt,1247,"	OutputLine(NULL, ""　悟史にとっては、この世界は唯一自分が存在できる世界。"",
		   NULL, ""For Satoshi, well, this was the only world in which he still existed."", GetGlobalFlag(GLinemodeSp));",　悟史にとっては、この世界は唯一自分が存在できる世界。,"For Satoshi, well, this was the only world in which he still existed.",,todo,
Update/saikoroshi03.txt,1254,"	OutputLine(NULL, ""　……数多の世界の中で、悟史が生きていられる世界はここしか知らない。"",
		   NULL, ""...In all the worlds I'd been to, this was the only one where he was alive."", GetGlobalFlag(GLinemodeSp));",　……数多の世界の中で、悟史が生きていられる世界はここしか知らない。,"...In all the worlds I'd been to, this was the only one where he was alive.",,todo,
Update/saikoroshi03.txt,1259,"	OutputLine(NULL, ""　この世界しか、悟史にはありえないのだ。"",
		   NULL, ""Satoshi couldn't exist anywhere but here."", Line_Normal);",　この世界しか、悟史にはありえないのだ。,Satoshi couldn't exist anywhere but here.,,todo,
Update/saikoroshi03.txt,1267,"	OutputLine(NULL, ""　……そして、古手梨花。"",
		   NULL, ""...And Rika Furude."", Line_Normal);",　……そして、古手梨花。,...And Rika Furude.,,todo,
Update/saikoroshi03.txt,1272,"	OutputLine(NULL, ""　梨花にとってこの世界は、"",
		   NULL, ""For Rika, this world was..."", Line_ContinueAfterTyping);",　梨花にとってこの世界は、,"For Rika, this world was...",,todo,
Update/saikoroshi03.txt,1275,"	OutputLine(NULL, ""…………………この世界は…。"",
		   NULL, "" .........this world was..."", Line_Normal);",…………………この世界は…。, .........this world was...,,todo,
Update/saikoroshi03.txt,1280,"	OutputLine(NULL, ""　友達の数はゼロかもしれない。"",
		   NULL, ""Maybe I had zero friends."", GetGlobalFlag(GLinemodeSp));",　友達の数はゼロかもしれない。,Maybe I had zero friends.,,todo,
Update/saikoroshi03.txt,1285,"	OutputLine(NULL, ""　元の世界と比べたらあまりに悲しい。"",
		   NULL, ""Compared to my old world, that was very sad."", GetGlobalFlag(GLinemodeSp));",　元の世界と比べたらあまりに悲しい。,"Compared to my old world, that was very sad.",,todo,
Update/saikoroshi03.txt,1290,"	OutputLine(NULL, ""　でもそれは、これから時間と努力で改善していくことができる。"",
		   NULL, ""But I could change that now, through time and effort."", Line_Normal);",　でもそれは、これから時間と努力で改善していくことができる。,"But I could change that now, through time and effort.",,todo,
Update/saikoroshi03.txt,1295,"	OutputLine(NULL, ""　圭一がいないことは悲しいかもしれない。"",
		   NULL, ""Maybe I was sad Keiichi wasn't here."", GetGlobalFlag(GLinemodeSp));",　圭一がいないことは悲しいかもしれない。,Maybe I was sad Keiichi wasn't here.,,todo,
Update/saikoroshi03.txt,1300,"	OutputLine(NULL, ""　…でも、圭一は、本来住んでいた地で別の人生をたくましく生きている。"",
		   NULL, ""...But Keiichi was living a resolute life in the place he originally lived."", GetGlobalFlag(GLinemodeSp));",　…でも、圭一は、本来住んでいた地で別の人生をたくましく生きている。,...But Keiichi was living a resolute life in the place he originally lived.,,todo,
Update/saikoroshi03.txt,1307,"	OutputLine(NULL, ""　その代わり、悟史がいる。"",
		   NULL, ""Instead, I had Satoshi."", Line_WaitForInput);",　その代わり、悟史がいる。,"Instead, I had Satoshi.",,todo,
Update/saikoroshi03.txt,1309,"	OutputLine(NULL, ""圭一とはタイプは違うが、とてもやさしい思いやりのある人…。"",
		   NULL, "" He wasn't the same as Keiichi, but he was very kind and considerate..."", Line_Normal);",圭一とはタイプは違うが、とてもやさしい思いやりのある人…。," He wasn't the same as Keiichi, but he was very kind and considerate...",,todo,
Update/saikoroshi03.txt,1314,"	OutputLine(NULL, ""　なくて落胆した部活も、私が明日登校して望めばすぐにでも始まるだろう。"",
		   NULL, ""Even the club I was disappointed didn't exist could start the very next day, if I wanted it to."", GetGlobalFlag(GLinemodeSp));",　なくて落胆した部活も、私が明日登校して望めばすぐにでも始まるだろう。,"Even the club I was disappointed didn't exist could start the very next day, if I wanted it to.",,todo,
Update/saikoroshi03.txt,1321,"	OutputLine(NULL, ""　北条兄妹と魅音とレナ、そして私。"",
		   NULL, ""With the Houjou siblings, Mion, Rena, and me."", Line_WaitForInput);",　北条兄妹と魅音とレナ、そして私。,"With the Houjou siblings, Mion, Rena, and me.",,todo,
Update/saikoroshi03.txt,1323,"	OutputLine(NULL, ""あるいは他のクラスメートも巻き込んで？"",
		   NULL, "" And maybe my other classmates, too?"", Line_WaitForInput);",あるいは他のクラスメートも巻き込んで？," And maybe my other classmates, too?",,todo,
Update/saikoroshi03.txt,1325,"	OutputLine(NULL, ""　大盛り上がりする部活はどんなだろう…。"",
		   NULL, "" What would the club be like with so many people..."", GetGlobalFlag(GLinemodeSp));",　大盛り上がりする部活はどんなだろう…。, What would the club be like with so many people...,,todo,
Update/saikoroshi03.txt,1332,"	OutputLine(NULL, ""　それはきっと、…圭一たちと盛り上がったそれとは比べようがない。"",
		   NULL, ""I didn't think I'd be able to compare it to the fun we had with Keiichi and the rest."", Line_WaitForInput);",　それはきっと、…圭一たちと盛り上がったそれとは比べようがない。,I didn't think I'd be able to compare it to the fun we had with Keiichi and the rest.,,todo,
Update/saikoroshi03.txt,1334,"	OutputLine(NULL, ""優劣などつけられないに違いない…。"",
		   NULL, "" I knew I wouldn't be able to place one over the other..."", Line_Normal);",優劣などつけられないに違いない…。, I knew I wouldn't be able to place one over the other...,,todo,
Update/saikoroshi03.txt,1339,"	OutputLine(NULL, ""　この世界には両親がいる。"",
		   NULL, ""My parents were in this world."", GetGlobalFlag(GLinemodeSp));",　この世界には両親がいる。,My parents were in this world.,,todo,
Update/saikoroshi03.txt,1344,"	OutputLine(NULL, ""　そして、家族愛を取り戻す古手梨花としての付き合い方も、もう理解している。"",
		   NULL, ""And I'd already learned how to interact with them, as Rika Furude, who had regained the love of her family."", GetGlobalFlag(GLinemodeSp));",　そして、家族愛を取り戻す古手梨花としての付き合い方も、もう理解している。,"And I'd already learned how to interact with them, as Rika Furude, who had regained the love of her family.",,todo,
Update/saikoroshi03.txt,1351,"	OutputLine(NULL, ""　元の世界に両親はいない。"",
		   NULL, ""My parents weren't in the previous world."", GetGlobalFlag(GLinemodeSp));",　元の世界に両親はいない。,My parents weren't in the previous world.,,todo,
Update/saikoroshi03.txt,1356,"	OutputLine(NULL, ""　…でも、それを寂しく思わせない賑やかな同居人がいる。"",
		   NULL, ""...But I had lively roommates that wouldn't leave me feeling lonely."", Line_WaitForInput);",　…でも、それを寂しく思わせない賑やかな同居人がいる。,...But I had lively roommates that wouldn't leave me feeling lonely.,,todo,
Update/saikoroshi03.txt,1358,"	OutputLine(NULL, ""沙都子。"",
		   NULL, "" Satoko."", Line_WaitForInput);",沙都子。, Satoko.,,todo,
Update/saikoroshi03.txt,1360,"	OutputLine(NULL, ""…………そして、羽入。"",
		   NULL, "" ......And Hanyuu."", Line_Normal);",…………そして、羽入。, ......And Hanyuu.,,todo,
Update/saikoroshi03.txt,1365,"	OutputLine(NULL, ""　こちらの世界を選べば、百年を共にした親友と呼べる羽入と、"",
		   NULL, ""If I chose this world, I'd have to say good-bye..."", Line_ContinueAfterTyping);",　こちらの世界を選べば、百年を共にした親友と呼べる羽入と、,"If I chose this world, I'd have to say good-bye...",,todo,
Update/saikoroshi03.txt,1368,"	OutputLine(NULL, ""……別れることになる。"",
		   NULL, "" to Hanyuu, the friend I'd spent a hundred years with."", Line_Normal);",……別れることになる。," to Hanyuu, the friend I'd spent a hundred years with.",,todo,
Update/saikoroshi03.txt,1373,"	OutputLine(NULL, ""　親友…？"",
		   NULL, ""Friend...?"", Line_Normal);",　親友…？,Friend...?,,todo,
Update/saikoroshi03.txt,1379,"	OutputLine(NULL, ""　いや、"",
		   NULL, ""No........."", Line_ContinueAfterTyping);",　いや、,No.........,,todo,
Update/saikoroshi03.txt,1382,"	OutputLine(NULL, ""…………羽入の言う話が本当なら、"",
		   NULL, "" If what Hanyuu said was true..."", Line_ContinueAfterTyping);",…………羽入の言う話が本当なら、, If what Hanyuu said was true...,,todo,
Update/saikoroshi03.txt,1385,"	OutputLine(NULL, ""……羽入は私の先祖であり、母でもある人。"",
		   NULL, "" then she was my ancestor, and a mother to me."", GetGlobalFlag(GLinemodeSp));",……羽入は私の先祖であり、母でもある人。," then she was my ancestor, and a mother to me.",,todo,
Update/saikoroshi03.txt,1392,"	OutputLine(NULL, ""　…つまり、父や母とまったく同等の、"",
		   NULL, ""...Which meant she was on the exact same level as my father and mother."", Line_ContinueAfterTyping);",　…つまり、父や母とまったく同等の、,...Which meant she was on the exact same level as my father and mother.,,todo,
Update/saikoroshi03.txt,1395,"	OutputLine(NULL, ""…家族だった。"",
		   NULL, "" She was my family."", Line_ContinueAfterTyping);",…家族だった。, She was my family.,,todo,
Update/saikoroshi03.txt,1403,"	OutputLine(NULL, ""　両親と羽入は、どちらも私にとって大切なもの。"",
		   NULL, ""My parents and Hanyuu were both very important to me."", Line_WaitForInput);",　両親と羽入は、どちらも私にとって大切なもの。,My parents and Hanyuu were both very important to me.,,todo,
Update/saikoroshi03.txt,1405,"	OutputLine(NULL, ""……天秤になど、かけられない…。"",
		   NULL, "" ...I couldn't possibly weigh them against each other..."", Line_Normal);",……天秤になど、かけられない…。, ...I couldn't possibly weigh them against each other...,,todo,
Update/saikoroshi03.txt,1411,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1413,"	OutputLine(NULL, ""「…………その世界は、誰かの夢が作り出した『理想の世界』なのです。"",
		   NULL, ""\""......That world is the ideal world, born of someone's dream."", Line_WaitForInput);",「…………その世界は、誰かの夢が作り出した『理想の世界』なのです。,"""......That world is the ideal world, born of someone's dream.",,todo,
Update/saikoroshi03.txt,1416,"	OutputLine(NULL, ""あなたに関わる全ての人間に罪がない。"",
		   NULL, "" Nobody related to you has sinned."", Line_WaitForInput);",あなたに関わる全ての人間に罪がない。, Nobody related to you has sinned.,,todo,
Update/saikoroshi03.txt,1419,"	OutputLine(NULL, ""それはとてもとても純粋で透き通った美しい世界なのです。"",
		   NULL, "" It's a very, very pure, clear, and beautiful world. "", GetGlobalFlag(GLinemodeSp));",それはとてもとても純粋で透き通った美しい世界なのです。," It's a very, very pure, clear, and beautiful world. ",,todo,
Update/saikoroshi03.txt,1421,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1423,"	OutputLine(NULL, ""その世界では、私はすでに消え去っており、梨花の人生を穢していない。"",
		   NULL, ""I've already left that world, and Rika's life hasn't been corrupted."", Line_WaitForInput);",その世界では、私はすでに消え去っており、梨花の人生を穢していない。,"I've already left that world, and Rika's life hasn't been corrupted.",,todo,
Update/saikoroshi03.txt,1426,"	OutputLine(NULL, ""…だから僕にも罪がない。"",
		   NULL, "" ...So I have no sin, either."", Line_WaitForInput);",…だから僕にも罪がない。," ...So I have no sin, either.",,todo,
Update/saikoroshi03.txt,1429,"	OutputLine(NULL, ""そして梨花。"",
		   NULL, "" And you, Rika."", Line_WaitForInput);",そして梨花。," And you, Rika.",,todo,
Update/saikoroshi03.txt,1432,"	OutputLine(NULL, ""あなたも自らの人生を穢していないから、罪がない。」"",
		   NULL, "" You haven't corrupted your own life, so neither do you.\"""", Line_Normal);",あなたも自らの人生を穢していないから、罪がない。」," You haven't corrupted your own life, so neither do you.""",,todo,
Update/saikoroshi03.txt,1436,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/saikoroshi03.txt,1438,"	OutputLine(NULL, ""「あの鷹野にすら罪がない。"",
		   NULL, ""\""Even Takano has no sin."", Line_WaitForInput);",「あの鷹野にすら罪がない。,"""Even Takano has no sin.",,todo,
Update/saikoroshi03.txt,1441,"	OutputLine(NULL, ""誰から誰まで罪がない。"",
		   NULL, "" Not a single person does."", Line_WaitForInput);",誰から誰まで罪がない。, Not a single person does.,,todo,
Update/saikoroshi03.txt,1444,"	OutputLine(NULL, ""真っ白な世界…。」"",
		   NULL, "" A perfectly white, blank world...\"""", Line_Normal);",真っ白な世界…。」," A perfectly white, blank world...""",,todo,
Update/saikoroshi03.txt,1448,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1450,"	OutputLine(NULL, ""「そうです。"",
		   NULL, ""\""That's right."", Line_WaitForInput);",「そうです。,"""That's right.",,todo,
Update/saikoroshi03.txt,1453,"	OutputLine(NULL, ""今の梨花は、その世界を選ぶことができます。"",
		   NULL, "" And you can choose that now, Rika."", Line_WaitForInput);",今の梨花は、その世界を選ぶことができます。," And you can choose that now, Rika.",,todo,
Update/saikoroshi03.txt,1456,"	OutputLine(NULL, ""………これは、僕にも与り知れない、運命のサイコロの神さまが、百年の旅の果てに下さった貴重な機会なのかもしれません。」"",
		   NULL, "" ......Maybe this world is a valuable opportunity given to you at the end of your century-long journey by the god of fate, who even I've never met.\"""", GetGlobalFlag(GLinemodeSp));",………これは、僕にも与り知れない、運命のサイコロの神さまが、百年の旅の果てに下さった貴重な機会なのかもしれません。」," ......Maybe this world is a valuable opportunity given to you at the end of your century-long journey by the god of fate, who even I've never met.""",,todo,
Update/saikoroshi03.txt,1460,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/saikoroshi03.txt,1462,"	OutputLine(NULL, ""「…………………もう少し、慈悲深い与え方だったらよかったのにね。」"",
		   NULL, ""\""............They could have been a little more compassionate about it.\"""", Line_Normal);",「…………………もう少し、慈悲深い与え方だったらよかったのにね。」,"""............They could have been a little more compassionate about it.""",,todo,
Update/saikoroshi03.txt,1466,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1468,"	OutputLine(NULL, ""「ですから、その神さまは元の世界へ戻る道も与えてくれました。"",
		   NULL, ""\""Which is why that god gave you the chance to go back to your old world, too."", Line_WaitForInput);",「ですから、その神さまは元の世界へ戻る道も与えてくれました。,"""Which is why that god gave you the chance to go back to your old world, too.",,todo,
Update/saikoroshi03.txt,1471,"	OutputLine(NULL, ""………母殺しという最大の罪を犯すことによって、"",
		   NULL, "" ...By committing the gravest sin of matricide..."", Line_Continue);",………母殺しという最大の罪を犯すことによって、, ...By committing the gravest sin of matricide...,,todo,
Update/saikoroshi03.txt,1474,"	OutputLine(NULL, ""……その罪なき楽園を自ら追放されることを選ぶことです。」"",
		   NULL, "" you can choose to release yourself from this sinless paradise.\"""", Line_Normal);",……その罪なき楽園を自ら追放されることを選ぶことです。」," you can choose to release yourself from this sinless paradise.""",,todo,
Update/saikoroshi03.txt,1478,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/saikoroshi03.txt,1480,"	OutputLine(NULL, ""「…羽入。"",
		   NULL, ""\""...Hanyuu."", Line_WaitForInput);",「…羽入。,"""...Hanyuu.",,todo,
Update/saikoroshi03.txt,1483,"	OutputLine(NULL, ""あんたは娘に討たれたって言ったわね。"",
		   NULL, "" You said your daughter killed you."", Line_WaitForInput);",あんたは娘に討たれたって言ったわね。, You said your daughter killed you.,,todo,
Update/saikoroshi03.txt,1486,"	OutputLine(NULL, ""………私が自分の人生を選ぶために、母殺しを繰り返すことをどう思うの。」"",
		   NULL, "" ...What do you think of me repeating the act?\"""", Line_Normal);",………私が自分の人生を選ぶために、母殺しを繰り返すことをどう思うの。」," ...What do you think of me repeating the act?""",,todo,
Update/saikoroshi03.txt,1490,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1492,"	OutputLine(NULL, ""「…………梨花のお母さんならこう言うでしょう。"",
		   NULL, ""\""......If I were your mother, I would probably say this."", Line_WaitForInput);",「…………梨花のお母さんならこう言うでしょう。,"""......If I were your mother, I would probably say this.",,todo,
Update/saikoroshi03.txt,1495,"	OutputLine(NULL, ""娘が幸せになれるなら、自分の命など惜しくないと。"",
		   NULL, "" If it made you happy, I would not spare my own life."", Line_WaitForInput);",娘が幸せになれるなら、自分の命など惜しくないと。," If it made you happy, I would not spare my own life.",,todo,
Update/saikoroshi03.txt,1498,"	OutputLine(NULL, ""……梨花にはまだわかりません。"",
		   NULL, "" ...It might be too early for you to understand, Rika. "", GetGlobalFlag(GLinemodeSp));",……梨花にはまだわかりません。," ...It might be too early for you to understand, Rika. ",,todo,
Update/saikoroshi03.txt,1500,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1502,"	OutputLine(NULL, ""子を持ち母となった身にしかわからぬ気持ちです。"",
		   NULL, ""But it's a feeling only someone who has given birth to a child and become a mother could know."", Line_WaitForInput);",子を持ち母となった身にしかわからぬ気持ちです。,But it's a feeling only someone who has given birth to a child and become a mother could know.,,todo,
Update/saikoroshi03.txt,1505,"	OutputLine(NULL, ""かつて一度は母になったからわかる。"",
		   NULL, "" I was once a mother, so I understand. "", GetGlobalFlag(GLinemodeSp));",かつて一度は母になったからわかる。," I was once a mother, so I understand. ",,todo,
Update/saikoroshi03.txt,1507,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/saikoroshi03.txt,1509,"	OutputLine(NULL, ""…もし梨花が元の世界の方が幸せだったと言えるなら、梨花のお母さんは喜んでその命を差し出すでしょう。」"",
		   NULL, ""...If you said going back to your old world would make you happy, your mother would gladly offer you her life.\"""", Line_Normal);",…もし梨花が元の世界の方が幸せだったと言えるなら、梨花のお母さんは喜んでその命を差し出すでしょう。」,"...If you said going back to your old world would make you happy, your mother would gladly offer you her life.""",,todo,
Update/saikoroshi03.txt,1513,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/saikoroshi03.txt,1515,"	OutputLine(NULL, ""「まさか…。"",
		   NULL, ""\""She couldn't..."", Line_WaitForInput);",「まさか…。,"""She couldn't...",,todo,
